# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,141.014657359305,130.0,-1.4050084923246542,-0.711739470232989,0.0,0.0
 0.08147569867493712,0.006638289474569152,0.08147569867493713,1.0000000000000002,141.014657359305,130.40020091369934,-1.4050084923246542,-0.711739470232989,0.0,0.0
 0.11491084402534249,0.013204502074616594,0.1963865427002797,3.43682800900249,140.48316726785518,130.80040182739867,-1.4399585851351513,-0.6944644174652719,-15.896150170120006,-475.43236326703396
 0.14035618381577644,0.019699858335328026,0.2552670278411188,2.3139987764272245,139.94435238502209,131.20060274109798,-1.4753570776695142,-0.6778020149397378,-21.175385641171555,-207.47356940528073
 0.16163410383730448,0.026125583523288524,0.3019902876530808,2.195856538829429,139.398229608616,131.60080365479732,-1.511172995291233,-0.6617376058968552,-25.66617300250808,-211.0538697764138
 0.18023015133710185,0.03248290745099463,0.341864255174406,2.1442173409032046,138.84482475119984,132.00100456849665,-1.5473722787256374,-0.6462568922480411,-29.75927316932217,-220.10592126411217
 0.196908771445624,0.03877306427222498,0.377138922782726,2.114963191127303,138.28417296675687,132.401205482196,-1.5839177022450208,-0.631345933303615,-33.61499817101158,-231.17769795111968
 0.21212565204985595,0.04499729225757655,0.40903442349547997,2.0960603912396834,137.71631917246506,132.80140639589533,-1.6207688042100254,-0.6169911448211809,-37.3173588635441,-243.30615379231293
 0.22617876458569636,0.051156833549511845,0.43830441663555203,2.0828121218999156,137.14131846315013,133.20160730959466,-1.6578818338586787,-0.6031792975694322,-40.91625309684767,-256.09232290178517
 0.23927585314080438,0.057252933896259774,0.4654546177265005,2.072995152831852,136.55923651509187,133.60180822329397,-1.6952097127738186,-0.5898975167878971,-44.44361398405743,-269.32404651368455
 0.25156876269531003,0.06328684236404922,0.49084461583611566,2.065418117414613,135.97014997704784,134.0020091369933,-1.7327020171500433,-0.5771332809116277,-47.92083887318013,-282.8642701473566
 0.2631725879097345,0.06925981102710696,0.5147413506050454,2.059384239881881,135.37414684450331,134.40221005069264,-1.7703049790676042,-0.5648744209750156,-51.362643053571034,-296.60944703927987
 0.2741771227418738,0.07517309463501254,0.5373497106516086,2.0544584929237013,134.77132681456058,134.80241096439198,-1.8079615113721808,-0.553109119696378,-54.779237754072426,-310.47152402326645
 0.28465408877617454,0.08102795025699427,0.5588312115180483,2.0503551119771593,134.1618016175272,135.20261187809132,-1.8456112552479074,-0.5418259111481618,-58.17764370313487,-324.36928190244424
 0.294661902700226,0.08682563690291747,0.5793159914763997,2.046878580458111,133.54569532243934,135.60281279179065,-1.8831906561213207,-0.5310136797617888,-61.56252501929345,-338.2238460712978
 0.30424893610448395,0.09256741512071036,0.5989108388047094,2.0438905865924073,132.92314461202656,136.00301370548996,-1.920633063936463,-0.5206616603540265,-64.93674155096694,-351.9562714963406
 0.31345581278733875,0.09825454657017117,0.6177047488918238,2.0412905195214273,132.29429902460834,136.4032146191893,-1.9578688650583478,-0.5107594373896938,-68.30172805391138,-365.4862141480379
 0.32231706993754655,0.10388829357312528,0.6357728827248839,2.0390034423768353,131.65932115842796,136.80341553288864,-1.9948256413818743,-0.5012969450840178,-71.65776316123333,-378.73126244206276
 0.33086238625760056,0.10946991864007369,0.6531794561951494,2.036972397313844,131.018386835682,137.20361644658797,-2.0314283621340374,-0.49226446703219656,-75.00416587760499,-391.60665223338424
 0.33911750761876036,0.11500068397356,0.6699798938763599,2.035153324366168,130.37168522217945,137.6038173602873,-2.0675996050328522,-0.4836526364030288,-78.33944350537045,-404.0252689025125
 0.3471049566754117,0.12048185094863945,0.686222464294173,2.0335116133589004,129.719418899873,138.00401827398662,-2.1032598095476827,-0.475452436004592,-81.66140624875744,-415.89783168891796
 0.35484458509458033,0.12591467957094488,0.7019495417699912,2.032019707414789,129.06180388880188,138.40421918768595,-2.138327560576103,-0.46765519859388727,-84.96725882116203,-427.1332412053559
 0.36235400910299104,0.13130042791301053,0.7171985941975716,2.030655401865856,128.3990696157709,138.8044201013853,-2.172719902262157,-0.46025260732358386,-88.2536759528669,-437.63904235851186
 0.3696489571602111,0.13664035152963164,0.7320029662632056,2.02940061389218,127.73145882708265,139.20462101508463,-2.2063526806077527,-0.45323669637645786,-91.5168666660369,-447.3219942862107
 0.3767435505131003,0.141935702853217,0.7463925076733086,2.0282404775522425,127.05922744318809,139.60482192878396,-2.2391409134065783,-0.44659985176128225,-94.7526306945831,-456.0887238489087
 0.383650531825791,0.1471877305702123,0.760394082338893,2.02716266798904,126.38264435327343,140.0050228424833,-2.2709991854473097,-0.4403348122747274,-97.95640950577234,-463.8464571060483
 0.3903814531709192,0.1523976789798386,0.7740319849967081,2.0261568897527056,125.70199114840119,140.4052237561826,-2.3018420659175813,-0.4344346707389635,-101.12333363765967,-470.50380913743925
 0.39694683187617696,0.15756678733653395,0.7873282850471015,2.025214484542273,125.01756179225198,140.80542466988194,-2.331584545239821,-0.428892875466003,-104.24826759819722,-475.9716233939422
 0.4033562806969013,0.1626962891776375,0.8003031125730788,2.024328126940406,124.32966222907717,141.20562558358128,-2.3601424882035302,-0.4237032319015493,-107.32585319201681,-480.1638455819321
 0.40961861729904575,0.16778741163798216,0.8129748979959479,2.023491585956884,123.6386099287633,141.60582649728062,-2.387433098281705,-0.41885990468998896,-110.35055191335968,-482.99842590816957
