# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,135.00006174537305,135.0,0.0002800856102523771,3570.33693769176,0.0,0.0
 0.10613188889959897,0.01126397784139682,0.10613188889959897,1.0,135.00006174537305,134.98378578307268,0.0002800856102523771,3570.33693769176,0.0,0.0
 0.14961784049265003,0.022385498193684072,0.2557497293922491,3.4406017348498974,135.00024137279968,134.96757156614535,0.0004199816491414197,2381.05641530845,0.004130700147126113,0.09498930104558613
 0.18266297883191354,0.0333657638357481,0.33228081932456366,2.315956106662201,135.0005072984713,134.95135734921803,0.0005687156036675574,1758.3480979793019,0.008047346295254266,0.1185241262396072
 0.21025217608080243,0.04420597754671276,0.392915154912716,2.197756427675484,135.00086280741598,134.9351431322907,0.000726760616395048,1375.9688918757072,0.012885802421087,0.17537502386110904
 0.2343231574258099,0.05490734210600089,0.4445753335066123,2.1461600527811933,135.0013112969769,134.91892891536338,0.0008945900814042279,1117.8304128191444,0.018631959972361063,0.23871721177108848
 0.2558731331997052,0.06547106029343411,0.4901962906255154,2.1169841487323726,135.00185628036522,134.90271469843606,0.0010727801142326116,932.1574726572247,0.025289280787565604,0.30892474706486295
 0.27549652427810595,0.07589833488931705,0.5313696574778118,2.098177969740183,135.00250139031874,134.8865004815087,0.0012618628221221072,792.479168471161,0.03287453992836942,0.3865417098654697
 0.2935819624475116,0.08619036867453214,0.5690784867256172,2.085038188988738,135.00325038285632,134.87028626458138,0.001462414312592644,683.8007474278257,0.041414121712054386,0.4721799772665166
 0.3104003293017666,0.09634836443064516,0.6039822917492785,2.0753385466098804,135.00410714112394,134.85407204765406,0.0016750773187809353,596.9873681578867,0.050941823010791296,0.5665057363358944
 0.32614954382922345,0.1063735249400106,0.6365498731309911,2.0678860729806487,135.00507567926786,134.83785783072673,0.001900477359897967,526.1835900290273,0.06149755228874334,0.6702384591656552
 0.34097954921942825,0.11626705298588452,0.667129093048651,2.0619830615744372,135.0061601465082,134.8216436137994,0.0021393011611946433,467.44236769430495,0.07312655739523119,0.784153801735555
 0.3550072553519873,0.12603015135255116,0.6959868045714168,2.0571939025572803,135.0073648310872,134.80542939687209,0.0023922532349236474,418.0159463895203,0.08587894325846662,0.9090856154761086
 0.36832597359600067,0.13566402282544185,0.7233332289479893,2.0532324414073755,135.00869416456604,134.78921517994476,0.0026600896215135126,375.9271837732405,0.09980941517805181,1.0459318730499314
 0.3810116404931484,0.14516987019128025,0.7493376140891507,2.0499028826784187,135.01015272594378,134.77300096301744,0.002943595154545177,339.7206298753107,0.1149771146888045,1.1956564549367934
 0.39312707390641277,0.15454889623821821,0.7741387143995607,2.0470667011596126,135.01174524596132,134.7567867460901,0.0032435901428438793,308.30035730816195,0.1314455672548836,1.3592953718064174
 0.4047249729828721,0.16380230375598664,0.7978520468892871,2.0446231109096518,135.01347661147628,134.7405725291628,0.003560955479000724,280.82350534767716,0.1492826850386907,1.5379611140100153
 0.4158500878153811,0.17293129553606024,0.8205750607982507,2.042497021474696,135.01535186984054,134.72435831223547,0.003896584066486934,256.6350380069115,0.1685608097071012,1.732847252243851
 0.4265408238044944,0.1819370743718168,0.8423909116198759,2.040631332009408,135.0173762333881,134.70814409530814,0.004251432820498514,235.21481867911584,0.18935679916024886,1.9452345913625457
 0.43683045115779673,0.19082084305872435,0.8633712749622936,2.038981842786004,135.01955508389005,134.69192987838082,0.0046265091282355845,216.1456883110854,0.21175212931903836,2.1764957456502945
 0.4467480323342464,0.199583804394521,0.8835784834920429,2.0375138020279984,135.021893977075,134.6757156614535,0.005022857064438267,199.0898779660646,0.23583302655536617,2.4281018534549874
 0.4563191439983764,0.20822716117941112,0.903067176332624,2.036199505812848,135.02439864724204,134.65950144452614,0.005441579518704119,183.7701712458195,0.2616906222537746,2.7016292992710453
 0.4655664466177518,0.21675211621628004,0.9218855906161247,2.0350165943603353,135.02707501172523,134.64328722759882,0.005883824797109124,169.95747400420998,0.28942109860054266,2.998763800447691
 0.47451013931306335,0.2251598723109029,0.940076585930817,2.0339468197770647,135.02992917554502,134.6270730106715,0.0063507990262229985,157.46050156380537,0.31912588200797715,3.3213108298104195
 0.48316832705815843,0.23345163227217966,0.9576784663712217,2.032975139673571,135.0329674358739,134.61085879374417,0.006843769258695157,146.11831027609213,0.3509118095276185,3.67119869139454
 0.49155732006794256,0.2416285989123778,0.9747256471260985,2.0320890403645175,135.03619628658274,134.59464457681685,0.007364052387698209,135.7947971242735,0.38489133380947504,4.050489044659595
 0.49969188010951154,0.24969197504737856,0.9912492001774554,2.0312780244928703,135.0396224226835,134.57843035988952,0.007913030394050714,126.37383533264754,0.4211827171040174,4.461382436061355
 0.5075854248271444,0.25764296349695276,1.0072773049366543,2.0305332182884555,135.04325274476975,134.5622161429622,0.00849215008679809,117.7558085736852,0.4599102451578612,4.906227739146509
 0.5152501985298357,0.26548276708503515,1.02283562335698,2.0298470670912034,135.04709436320272,134.54600192603488,0.009102921705464347,109.8548391775923,0.501204416720549,5.387526516039028
 0.5226974159492451,0.2732125886400183,1.0379476144790858,2.029213096789667,135.05115460245827,134.52978770910755,0.009746922863417667,102.59648239889316,0.545202191222155,5.907948166913448
 0.5299373840323629,0.2808336309950642,1.0526347999816077,2.0286257251284874,135.05544100504272,134.51357349218023,0.01042579613069999,95.91593653508932,0.5920471658472833,6.470328886443837
