# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-89.14779232423982,90.0,-0.07907912350259004,-12.645562516474369,0.0,0.0
 0.06578851577585755,0.010820322019975645,0.16447128943964387,2.5,-89.14779232423982,90.54,-0.07907912350259004,-12.645562516474369,0.0,0.0
 0.09284421853924095,0.02155012229040583,0.39658183578774614,8.578987889467637,-89.19661305052779,91.08,-0.08117981807038299,-12.318332607409873,-1.8044523446658443,-66.69397429616764
 0.11347223239831325,0.032189868813642025,0.5157911273438855,5.778999974043094,-89.24631072135882,91.62,-0.08333879358324177,-11.99921377552897,-2.409231987653483,-29.318365166874937
 0.13075171863981286,0.04274002981816196,0.6105598775953153,5.4844657374029175,-89.29690121546246,92.16,-0.08555775945424653,-11.68801060685521,-2.927777677911235,-30.00932336821314
 0.14587813237656877,0.05320107376418931,0.6915746275409547,5.355846491807928,-89.34840071560512,92.7,-0.08783847738619102,-11.384532493697446,-3.404607399937607,-31.522985575074973
 0.15946594539204131,0.06357346934944376,0.7633601944215249,5.283084687640866,-89.40082571422172,93.24,-0.09018276205705072,-11.088593620224092,-3.8582366828923824,-33.38501070321062
 0.17188098849500025,0.07385768551504601,0.8283673347176032,5.236159049708397,-89.4541930191504,93.78,-0.09259248268303737,-10.800012819865739,-4.298600052058311,-35.470144204410715
 0.18336214598608142,0.08405419145155259,0.8881078362027052,5.203351798937506,-89.5085197593787,94.32,-0.09506956587376349,-10.51861329973709,-4.731817351212859,-37.732894047580295
 0.19407571368427223,0.09416345660514902,0.9435946491758826,5.179116288456127,-89.56382339090976,94.86,-0.09761599601123444,-10.244222677243512,-5.1620182080337775,-40.15477093532208
 0.2041430387586007,0.10418595068398886,0.995546881107182,5.160480221680412,-89.6201217026621,95.4,-0.10023381748375512,-9.97667279470893,-5.5921817699018765,-42.72868499746865
 0.2136559324378226,0.11412214366468852,1.0444974279910575,5.145705243273501,-89.67743282246786,95.94,-0.10292513626124287,-9.71579962218186,-6.024572726062185,-45.45314714330707
 0.2226858826230157,0.12397250579897878,1.090854537652095,5.133706023877283,-89.7357752230537,96.48,-0.10569212178990683,-9.461443133744487,-6.460988088449987,-48.329764111369826
 0.231289868018919,0.13373750762052236,1.1349393766048341,5.123769616546498,-89.79516772818475,97.02,-0.10853700934534377,-9.213447155321862,-6.902906315871577,-51.36203829820594
 0.23951419160616833,0.14341761995189076,1.177010149062721,5.1154082170492,-89.85562951876109,97.56,-0.11146210047961776,-8.971659386437478,-7.351582161733047,-54.55474132329608
 0.2473971009625722,0.15301331391171286,1.217278231421855,5.108276721008012,-89.91718013903524,98.10000000000001,-0.11446976629493463,-8.735931175254358,-7.8081096066557,-57.913572804409036
 0.2549706343263846,0.16252506092199737,1.2559193382223937,5.102124060768266,-89.97983950283246,98.64,-0.11756244867333034,-8.506117482961677,-8.273465077296258,-61.44496211822385
 0.2622619550873724,0.17195333271562735,1.2930814735343952,5.096763196983138,-90.04362789982605,99.18,-0.12074266280273237,-8.282076747253667,-8.748538033725138,-65.15595349621127
 0.269294338109094,0.18129860134403758,1.3288907329911634,5.092051918412401,-90.10856600185025,99.72,-0.1240129982189424,-8.063670860005502,-9.234153177323229,-69.05413742370487
 0.2760879129444643,0.19056133918507523,1.3634556276338958,5.087880163293786,-90.1746748692201,100.26,-0.12737612197817383,-7.850764997943273,-9.731086941983044,-73.14761030857606
 0.28266023346133823,0.19974201895104557,1.396870366014502,5.0841614152590955,-90.24197595710405,100.80000000000001,-0.13083478048558903,-7.643227559892963,-10.240080000840157,-77.44495381050119
 0.2890267210463102,0.20884111369695404,1.4292173862691206,5.080826723195575,-90.31049112190162,101.34,-0.13439180053727987,-7.440930146051604,-10.761846918432127,-81.95522423126901
 0.2952010141100047,0.21785909682893795,1.4605693378907807,5.077820456241849,-90.38024262762777,101.88000000000001,-0.13805009290987086,-7.243747388514057,-11.297083731951101,-86.6879508305531
 0.3011952470494175,0.2267964421128991,1.4909906528985568,5.075097233501263,-90.45125315226457,102.42,-0.14181265446902605,-7.051556884991633,-11.846473995010497,-91.65313871055793
 0.3070202753456791,0.23565362368334145,1.5205388059877345,5.072619665751884,-90.52354579420911,102.96000000000001,-0.14568256865811255,-6.864239210023796,-12.41069369412814,-96.86128039579653
 0.31268585900383356,0.2444311160524131,1.5492653358737813,5.070356669202277,-90.597144078553,103.50000000000001,-0.14966300964639997,-6.681677739627457,-12.990415248387162,-102.32335964620901
 0.3182008133988089,0.25312939411915886,1.5772166810065953,5.0682821889298495,-90.67207196348352,104.04,-0.1537572444409278,-6.503758594504412,-13.586310885687668,-108.05087306677004
 0.32357313434770174,0.26174893317898945,1.6044348693662767,5.066374220492293,-90.7483538465445,104.58000000000001,-0.15796863379389975,-6.3303706310753505,-14.199055452318078,-114.05583777653645
 0.32881010260232,0.2702902089333704,1.630958092375057,5.064614051343657,-90.82601457090392,105.12,-0.16230063579745366,-6.161405314813247,-14.829328837527163,-120.35081263921528
 0.3339183717615587,0.27875369749972617,1.656821185909698,5.062985666654938,-90.90507943153018,105.66000000000001,-0.1667568079956956,-5.9967566663054175,-15.477818055701857,-126.94891321493039
 0.33890404271509156,0.28713987542158137,1.6820560361916237,5.06147527927896,-90.9855741813279,106.20000000000002,-0.17134080884535902,-5.836321228660327,-16.145219078422393,-133.86383276008507
