# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,131.88352579347114,-45.0,-263.8404685248922,-0.0037901691336090634,0.0,0.0
 0.02162952390118904,0.000584795380240135,0.0270369048764863,1.25,131.88352579347114,-44.2836375217968,-263.8404685248922,-0.0037901691336090634,0.0,0.0
 0.03089303532325996,0.0011929745393552344,0.06565319903056124,4.168645386680164,122.85711802023103,-43.56727504359359,-225.59229017112546,-0.00443277560257684,-974.4045602118116,-105187.38692222364
 0.0383472370714144,0.0018381382387640734,0.08655034049334293,2.8034043307126115,114.75030685573131,-42.85091256539039,-183.59579342017486,-0.005446747887689417,-1087.5492022344092,-15178.639624371684
 0.04500134110037428,0.0025314008760402933,0.10418572271473578,2.650301549936768,107.70622415864166,-42.134550087187186,-145.03980469469224,-0.0068946590358763445,-1058.6072394468913,4349.490579281201
 0.051236351480981664,0.0032814546413533637,0.12029711572669487,2.584020238694389,101.7063690508005,-41.418187608983985,-112.98457846851406,-0.008850765419093675,-962.2847022841186,15448.657064367135
 0.057235727279759924,0.004094910596553816,0.1355900984509269,2.5490956454747113,96.6439934458555,-40.701825130780776,-87.73931490722221,-0.011397399228127386,-843.8170527633774,19746.66256860697
 0.06309811112014976,0.0049767145336634564,0.15041729799988696,2.529209951556852,92.38189193677954,-39.985462652577574,-68.38738260903114,-0.014622580392014322,-727.0253236766113,19922.22486049287
 0.06887977430184061,0.005930529134840625,0.16497235677748792,2.517451868122199,88.78503884829735,-39.26910017437437,-53.70974446829506,-0.01861859537593409,-622.11391003761,18145.542267358414
 0.0746139141825671,0.006959045237054356,0.17936711060550936,2.5103597274291967,85.73452258085736,-38.552737696171164,-42.587161303597775,-0.02348125513393915,-531.9919518694253,15716.735210995004
 0.08032046312809286,0.008064220996389152,0.19366797163832497,2.506043699849144,83.1311247681494,-37.83637521796796,-34.11850349248401,-0.029309609087054208,-456.2122988096258,13279.418749087354
 0.08601144431843888,0.009247460692179884,0.20791488430816443,2.503419391722369,80.89423202311215,-37.12001273976476,-27.619757586289648,-0.03620596585164804,-393.0592406159814,11097.042158701048
 0.09169404345622717,0.010509747006690587,0.22213185971833208,2.5018437981358286,78.95912275999957,-36.40365026156155,-22.585534121183578,-0.04427612801337619,-340.5324247217174,9243.449101480674
 0.09737243465683894,0.011851738788750453,0.2363330976413327,2.5009263048785084,77.27402129144792,-35.68728778335835,-18.64635429973247,-0.053629786494743786,-296.7568469692788,7709.15144904464
 0.10304889568489223,0.013273843627344739,0.2505266629271635,2.5004250387143814,75.79745878278132,-34.97092530515515,-15.532522093915674,-0.06438104474943675,-260.1202582682028,6454.124941581841
 0.10872450368589238,0.01477627212717952,0.2647167492134804,2.5001878712934844,74.49608950529766,-34.25456282695194,-13.046474632555443,-0.07664905870469069,-229.2916066885389,5431.779568679029
 0.11439957645761156,0.01635907886710113,0.27890510017938,2.500117890400462,73.34295109380946,-33.53820034874874,-11.042550462269363,-0.09055878924138412,-203.19359026278627,4598.710443997824
 0.12007395591475675,0.018022193611273673,0.29309191546546043,2.500152729161659,72.31610380062982,-32.82183787054554,-9.412484814582772,-0.10624187126981591,-180.96204191748973,3917.8818605975503
 0.12574719187472402,0.01976544533047331,0.30727643473685085,2.5002519499422067,71.39757463239401,-32.10547539234233,-8.075091270072345,-0.12383760957676963,-161.90568746255693,3358.9920442940174
 0.13141866190990545,0.021588580872737524,0.3214573172307861,2.500389212314969,70.5725397058392,-31.389112914139126,-6.968926833701846,-0.14349411664992426,-145.47108975925593,2897.766822596868
 0.13708764966890524,0.023491279614680605,0.33563288947351394,2.5005473367310507,69.82869011153916,-30.672750435935924,-6.047060172938995,-0.16536961290298846,-131.21382968575816,2514.956934042356
 0.1427533959383087,0.025473165064899397,0.34980130700901624,2.5007151506264056,69.15573830259993,-29.956387957732716,-5.273318329959395,-0.18963391500920448,-118.77549345500228,2195.357087896115
 0.1484151316661886,0.027533814134365103,0.3639606595056212,2.5008854487645036,68.54503197352346,-29.240025479529514,-4.619574685853816,-0.21647014454863706,-107.8655660434986,1926.9580806783813
 0.15407209897893961,0.029672764604720177,0.3781090383064093,2.501053659775826,67.98925031103536,-28.52366300132631,-4.063773679931268,-0.24607669588945055,-98.2472819376805,1700.254495750429
 0.15972356417842776,0.03188952119232538,0.39224457894670883,2.5012169661028443,67.48216359647888,-27.807300523123104,-3.588480110193081,-0.278669511685323,-89.72659242463453,1507.6956527694215
 0.1653688253784831,0.03418356050882402,0.40636548694613933,2.501373718419275,67.01844176338997,-27.090938044919902,-3.179804680180621,-0.3144847248741069,-82.14355663195272,1343.2568527754706
 0.17100721656730875,0.03655433514762302,0.4204700524322402,2.5015230433201956,66.59350098919259,-26.374575566716697,-2.826601512995015,-0.35378173945021996,-75.36560695532131,1202.1070283424438
 0.1766381093030647,0.03900127707270176,0.4345566573379663,2.501664579095362,66.20338000662427,-25.65821308851349,-2.5198638311404142,-0.39684684054829666,-69.282261423855,1080.3518761487492
 0.18226091286176183,0.041523800446503396,0.4486237777060336,2.501798297098409,65.84463977691928,-24.94185061031029,-2.2522652254312296,-0.4439974425341204,-63.80095373420972,974.8353525826137
 0.187875073394571,0.04412130400376927,0.46266998282041594,2.5019243807326608,65.51428163443904,-24.225488132107085,-2.017808705669958,-0.4955871174457924,-58.84372927165491,882.9858771555927
